1833;Place de la Paix;CP - US Centre Pénitentiaire d'Annoeullin / Centre Pénitentiaire de Lille-Loos-Sequedin;Sequedin
1834;Rue Henri Terquem;MA - US Maison d'arrêt de DUNKERQUE / Maison d'Arrêt de Dunkerque;Dunkerque
495;Allée des Topazes;"Centre de vaccination CHU-Nord ";Saint-Denis
644;Rue de la Gare;Centre de vaccination GIVRY -  Maison médicale;Givry
2998;Rue Claude;Centre de vaccination - Communauté de communes de Desvres -Samer;Desvres
2493;Rue des écoles, Salle polyvalente;Centre de vaccination d'Ingrandes;Ingrandes
2480;Rte d’Aix;Relai Ambulatoire de Vaccination - Chindrieux;Chindrieux
1527;Place de Baschurch;Centre de vaccination des Combrailles - Maison de santé de Giat;Giat
3001;Avenue de Saint Antoine;Test_sauve_mon_vaccin3;Marseille
1850;Quai de la Courtille;CP - Unité Sanitaire (USS + DSP) du Centre Pénitentiaire Sud Francilien / Centre de Détention de Melun;Melun
1677;Av d’Albigny;Equipe mobile du département de la Haute-Savoie;Annecy
1842;Rue des Carabiniers d?Artois;CD - US BAPAUME / Maison d'Arrêt d'Arras;Arras
1864;Rue Cesare Beccaria;MA - US le mans / Maison d'arret du Mans - Les Croisettes;Coulaines
2562;Place de la mairie;Equipe mobile salle communale;La Motte-Chalancon
657;Avenue de la Fontasse;CDV31 Villefranche de Lauragais;Villefranche-de-Lauragais
1228;Route de Bischwiller;"Centre de vaccination de Schiltigheim ";Schiltigheim
937;Avenue René Porterat;Centre de vaccination de Mirecourt;Mirecourt
2505;Rue de la Grande Anse;Centre de vaccination éphémère de Terre de Haut;Terre-de-Haut
1878;Place des 3 Maisons;MC - US Saint Martin de Ré / Maison Centrale de Saint-Martin-de-Ré;Saint-Martin-de-Ré
2357;Rue Saint Girons;Centre de vaccination de Monein;Monein
448;Avenue Maréchal Foch;BREST - CHU Site Morvan (réservé PS);Brest
2506;Rue des Roses;Centre de vaccination Guy Cornély II (Raizet-ABYMES);Les Abymes
2963;Rue de la Gare;"Centre de vaccination éphémère  de Varennes Sur Seine ";Varennes-sur-Seine
1883;Rue Souham;CD - US Uzerche / Centre de détention d'Uzerche;Tulle
2340;Place de Numbrecht;Centre de vaccination - Commune de Gouvieux,  Gymnase municipal;Gouvieux
1895;Rue des Halles;CP - US de Poitiers-Vivonne / Centre Pénitentiaire de Poitiers-Vivonne;Vivonne
3005;Chemin de l’Armurié;CDV31 SDIS Colomiers;Colomiers
980;allée du Château;Centre de vaccination de Mercy - MHRMT Maison des usagers (niveau 2 zone A);Ars-Laquenexy
1551;Place Gambetta;EMV- Mairie du 20e - Centre COVISAN 20;Paris
2279;Place Martin Bastard;Grand Centre Niort (en cours de déclaration);Niort
261;Avenue Yves Thepot;QUIMPER CHIC Site hôpital Laënnec (réservé PS);Quimper
1429;Rue Valentin Hauy;BEZIERS CENTRE HOSPITALIER ASTRAZENECA;Béziers
2523;Cogneau Ouest - PROGT;Centre de vaccination du SDIS PROGT;Matoury
2512;Place Victor Hassebroucq;Centre de vaccination - CH de Tourcoing, Salle de fêtes, Mairie de Tourcoing;Tourcoing
2318;Rue Henri Regnier;Centre de vaccination - SEICHES SUR LE LOIR - Hall de sport;Seiches-sur-le-Loir
669;Rue du Chateau;Communauté professionnelle territoriale de santé (CPTS) Sud est Grenoblois - Salle des fêtes;Eybens
1434;rue du Doyen Gaston Giraud;MONTPELLIER- CHU MONTPELLIER LAPEYRONIE- ASTRAZENECA;Montpellier
3185;Rue Guynemer;Centre de vaccination - La Madeleine, Espace Malraux;La Madeleine
397;Rue du 19 mars 1962;Parc des expositions Jura Parc;Montmorot
3003;Place de la Résistance;Relai ambulatoire de Vallon Pont d'Arc;Vallon-Pont-d'Arc
615;Rue du Stade;DIJON Stade Gaston Gérard (au dessus de la boutique DFCO );Dijon
1960;;Centre de vaccination éphémère - Rians Sainte Solange;Sainte-Solange
2267;Place de Dents Blanches;Centre de vaccination de SAMOENS -;Samoëns
1961;Chemin des Cordeliers;Centre de vaccination -ANET éphémère;Anet
890;Rue Hyacinthe Cheval;GUINGAMP - Centre social;Guingamp
1572;Boulevard de la Boissière;EMV CH André Grégoire;Montreuil
2008;;Vaccibus SDIS;Tours
3007;Salle de la police municipale - Place Camille Debard;Relai ambulatoire de La Voulte;La Voulte-sur-Rhône
1528;Boulevard Saint - Roch;Centre de vaccination du centre hospitalier de Billom;Billom
728;Avenue Charles Flahault;MONTPELLIER CHU Montpellier Centre Antonin Balmès;Montpellier
1989;Rue du Bosquet;Centre de vaccination - Egletons;Égletons
1976;;Centre de vaccination éphémère de La Ville aux Clercs;La Ville-aux-Clercs
1962;;Centre de vaccination - en attente (36);Châteauroux
3008;Avenue du Général de Gaulle;Centre de Vaccination ambulatoire Chevilly-Larue;Chevilly-Larue
1745;Rue Georges Pompidou;Centre de vaccination COVID 19 : Site de Salazie Village;Salazie
889;Rue de Moncontour;LOUDEAC - Foyer municipal;Loudéac
2366;Boulevard de l’Hôpital;UHSI PITIE SALPETRIERE;Paris
3186;Rue WATT;Centre de vaccination -  Salle de sport Vincent GERNIGON;Roubaix
3006;Allée de Barcelone;CDV31 Toulouse Barcelone;Toulouse
893;Route du Radôme;PLEUMEUR-BODOU - Phoenix (ancien CDV de Lannion);Pleumeur-Bodou
736;Rampe de l'hôpital des armées;LORIENT - Bâtiment Onc'Oriant (GHBS);Lorient
2368;Route de Chanteau;UHSA - ORLEANS;FLEURY LES AUBRAIS
2564;Avenue de Conthe;Equipe Mobile Vaccination Cantal - SDIS 15;Aurillac
2964;Cours Fénelon;Centre examen de santé CPAM;Périgueux
175;Boulevard Hauterive;Centre Hospitalier de PAU;Pau
737;Boulevard Irène Joliot Curie;Centre de vaccination de la communauté professionnelle territoriale de santé de Venissieux -  Salle communale Irène Joliot-Curie;Vénissieux
2622;Le Bourg;Centre de vaccination éphémère de La Désirade;La Désirade
1322;Quai Aristide Briand;Centre de vaccination de MONTHERME;Monthermé
1015;Avenue de la Breisse . ZAC du Puits D'Ordet;Centre de vaccination COVID du Grand Chambéry;CHALLES LES EAUX
722;Avenue Ferdinand Janvier;Centre de vaccination d'Annonay;Annonay
1316;Rue du Palais de Justice;Lieu de vaccination de ST-MIHIEL (Palais Abbatial);Saint-Mihiel
2367;Avenue de la République;UHSA - VILLEJUIF;Villejuif
3004;Chemin du Vieux Candol (Service Départemental d'incendie et de Secours de la Manche);Centre de vaccination covid 19 SDIS Manche;Saint-Lô
1640;Route de Tonnerre;Centre de vaccination - MSP Vermenton;Vermenton
1667;Place de Verdun;Ville de Levallois-Perret;Levallois-Perret
1889;Chemin de Pémégnan;CP - centre pénitentiaire de Mont de Marsan / Centre Pénitentiaire de Mont-De-Marsan;Mont-de-Marsan
2038;Rue de la Poste;Droué Centre éphémère;Droué
2055;combe de la salé;Cressesac;Cressensac-Sarrazac
2623;Rue du Stade;CV éphémère Cléry-Saint-André;Cléry-Saint-André
1075;Place de l'Abbaye;Centre de vaccination de Baume les Dames;Baume-les-Dames
2030;impasse de la vignasse;MSP Lalbenque;Lalbenque
1314;Place de la Corvee;Lieu de vaccination de GONDRECOURT - MSP;Gondrecourt-le-Château
801;;Site Duclair - salle des hallettes;Duclair
2068;;Point de vaccination Saint-Aignan;Saint-Aignan
259;Rue de la Marne;ST-MALO - CH (enfants);Saint-Malo
1307;Rue Charles de Gaulle;"Centre de vaccination de Gerardmer ";Gérardmer
1309;Allée des Chênes;Centre de vaccination d'Epinal (Allée des Chênes));Épinal
1972;Rue du General Leclerc;Centre de vaccination - MSP AUXI-LE-CHATEAU;Auxi-le-Château
2244;Rue des Barrières;Centre de vaccination CPAM78;Poissy
3010;Rue de la Mairie;Grand centre - en attente (28);Chartres
739;Avenue Général Leclerc;QUIMPERLE - Hôpital de Villeneuve (GHBS) (réservé aux professionnels des secteurs de la santé et du médico-social);Quimperlé
1758;Place Rampon;Centre de Vaccination éphémère de Tournon sur Rhone;Tournon-sur-Rhône
2045;;Savigny Sur Braye centre éphémère;Savigny-sur-Braye
1866;Rue Rabelais;MA - USMP de Fontenay-le-Comte / Maison d'Arrêt de Fontenay-le-Comte;Fontenay-le-Comte
2025;Rue Capitaine Guynemer;Centre de vaccination de Nancy - Salle des fêtes de Gentilly;Nancy
2091;avenue du 8 mai 1945;Centre de Vaccination Ambulatoire de VILLENEUVE LE ROI;Villeneuve-le-Roi
785;Avenue de Periaz - SEYNOD;Centre de vaccination de CAP PERIAZ ANNECY;Annecy
478;Rue Rosset;"Centre de vaccination de Saint- Claude ";Saint-Claude
3168;Avenue Maréchal Lyautey;Centre de PMI et de planification Nice-Lyautey;Nice
2142;Rue Alexandre Gressier;Centre de vaccination - Commune D'AVION, Salle des sports Roger Blézel;Avion
134;avenue Pasteur;CENTRE HOSPITALIER VALS D'ARDECHE - Bâtiment Esperanto 1er étage;Privas
612;Rue des Ecoles;Centre de vaccination MONTCEAU LES MINES - Salle l'Embarcadère;Montceau-les-Mines
2106;Route du Radôme;PLEUMEUR BODOU - opérations éphémères SDIS (obsolète);Pleumeur-Bodou
3011;Rue du Plat d’Etain;Centre de vaccination éphémère de Senantes;Senantes
256;Rue de Kersaint-gilly;MORLAIX - CH (réservé PS);Morlaix
2096;Rue Augustin Guignard;MSP relai Mehun sur Yèvre;Mehun-sur-Yèvre
2049;Av du Docteur Chavent;Centre de vaccination COVID Ad Hoc d'Ugine;Ugine
1125;Rue Paul Courboulay;Centre de vaccination Courboulay - Jean Moulin;Le Mans
2122;Che du Roy;Centre de vaccination COVID Ad Hoc de Sainte-Hélène-sur-Isère;Sainte-Hélène-sur-Isère
2086;Rue de la Prefecture;Vaccinobus Jura;Lons-le-Saunier
2245;Route d’Atur (Boulazac);CV mobile -Dordogne- SDIS/CD;Boulazac Isle Manoire
2546;Chemin des Manufactures;Centre de vaccination - SDIS62, Vaccinodrome de Liévin, Stade Aréna;Liévin
2118;Vauclaire;Centre de Vaccination - CH Vauclaire;Montpon-Ménestérol
1560;Avenue Jean Moulin;Centre de Vaccination éphémère Torcy;Torcy
3188;Rue de la Ferme de Fatigue;Centre de vaccination Covid-19 - Sapeurs Pompiers 40;Mont-de-Marsan
1598;Boulevard Salvador Allende;Centre de vaccination - St HERBLAIN - Complexe du Vigneau;Saint-Herblain
2397;Rue d’Hallouvry;CHANTEPIE - EDEFS;Chantepie
2050;Pl Marcel Pagnol;Centre de vaccination COVID Ad Hoc de La Bâthie;La Bâthie
2109;Place du Saint-Pere;Centre de vaccination de Cerizay - CPTS du Bressuirais;Cerizay
2114;Chemin du Vallon;CDV31 Equipe mobile ADIMEP;Toulouse
1920;Montée Commandant de Robien;CP - US US-SMPR-CSAPA CPM Baumettes / Etablissement spécialisé pour mineurs de Marseille;Marseille
2119;Rue du Père Marie Joseph Coudrin 56370 SARZEAU;SARZEAU - Médiathèque;Sarzeau
2568;Route du Herrou;Centre de vaccination éphémère de PEYREHORADE;Saint-Lon-les-Mines
2689;Rue du Marche Neuf;Centre de vaccination - Le Carreau;Cergy
2966;Avenue de Saint Antoine;Test_sauve mon vaccin;Marseille
2298;Place du 19 mars;Relai ambulatoire de vaccination - CDS Fosses;Fosses
2243;Rue du 6 Juin 1944;Maison de santé pluridisciplinaire D'Eymet;Eymet
2126;Avenue Charles Pillet;Centre de vaccination COVID Ad Hoc de Challes-les-Eaux;Challes-les-Eaux
2084;Rue de L'Isle;Société Delpharm;Saint-Rémy-sur-Avre
2127;R de la Forgerie;Centre de vaccination COVID Ad Hoc de COGNIN;Cognin
1369;Rue Désiré Deschamps;CV éphémère - Avord;Avord
2249;Allée des Barbanniers;DAC 92 Nord;Gennevilliers
3012;Rue de la Ferme du Presbytère;Grand Centre SDIS OZOIR-LA-FERRIERE;Ozoir-la-Ferrière
2100;Pauline Lapautre;MSP relai Sancergues;Sancergues
3189;Rue des Grands Renards;Espace santé des Valmeux;Vernon
1360;Avenue de l’Hôpital;CHR Orléans La Source - Point bleu;Orléans
2137;Avenue Barthélémy Buyer;Equipe mobile du CDHS;Lyon
2251;Rue des Carnets;DAC 92 SUD;Clamart
1824;Rue de la Source;CP - US / Centre Pénitentiaire de Metz;Metz
2299;Rue du Champ de Foire;Centre de vaccination Castillon-Pujols;Castillon-la-Bataille
2300;Avenue Louis Aragon;Centre de vaccination COVID 19 : Site du Port;Le Port
2626;Espace Madeleine de Sologne - Place de la gare;CV éphémère de la Ferté-Saint-Aubin;La Ferté-Saint-Aubin
1441;Rue des Ecoles;Centre de Vaccination Arinthod;Arinthod
2250;;DAC 92 Centre;Suresnes
2552;Promenade des Planches;Centre de vaccination Saint-Vit;Saint-Vit
3193;Centre Commercial Carrefour;Centre de vaccination Protection Civile 87;Boisseuil
431;Rue Ditte;Communauté de communes Haute Vallée de Chevreuse;Saint-Rémy-lès-Chevreuse
1415;Place Maurice Utrillo;CV éphémère - Touchay-sur-Lignières;Touchay
2132;Rte du Plan d’Eau;Centre de vaccination COVID Ad Hoc de Lescheraines;Lescheraines
2149;;Grand centre - en attente (36);Châteauroux
1416;Place Jean Manceau;CV éphémère - Mehun-sur-Yèvre;Mehun-sur-Yèvre
1421;Place de la République;CV éphémère - Saint-Florent-sur-Cher;Saint-Florent-sur-Cher
1196;Avenue Jacques Descamps;Salle omnisport LECTOURE;Lectoure
1990;Avenue du Château;Centre de vaccination - Lubersac;Lubersac
2148;Avenue Victor Hugo;Centre de vaccination éphémère de Mainvilliers;Mainvilliers
3190;Rue Victor;"Centre de vaccination du SDIS- CHAURAY ";Chauray
1422;Rue de la Mairie de Thuit Hebert;Grand Bourgtheroulde - salle du PERREY;Grand Bourgtheroulde
2153;;Centre de vaccination EDF (41);Blois
990099005;;Allemagne;Berlin
167;Avenue de la République;CHRU de Tours - Site de Trousseau - réservé aux professionnels en exercice;Chambray-lès-Tours
204;Av du Professeur Rene Leriche;Centre de vaccination du CH de Haguenau;Haguenau
1253;Rue des Sagnes;CENTRE DE VACCINATION - VILLE DE LIMOGES;Limoges
3191;Avenue Hubert Curien;Centre vaccination campus de l'espace (Gymnase Mexico);Vernon
2302;Rue de la Préfecture;Opérations exceptionnelles;Vesoul
1022;Parc Morélon - Avenue des Aires;Centre vaccination Gréoux - Salle des Roches Bleues;Gréoux-les-Bains
2696;Place de l’Hotel de Ville - Esplanade de la Libération;Centre du Parvis de l'Hôtel de Ville;Paris
1165;rue Henri Dunant;Centre de vaccination Montmoreau St Cybard/Chalais;Montmoreau
2699;Place Osburg;"VELARS SUR OUCHE -Salle Polyvalente ";Velars-sur-Ouche
2048;R de l’Industrie;Centre de vaccination COVID Ad Hoc de FRONTENEX;Frontenex
3020;Rue des Chasselas;Centre Vaccination LA CRAU;La Crau
2305;Grand Rue;Centre vaccination de Pourrières;Pourrières
2834;Avenue Pierre Brossolette;Equipe Mobile OFII 78;Montrouge
990099006;;Andorre;Andorre-la-Vieille
3023;avenue Paul Vaillant Couturier;Centre départemental de vaccination de Bobigny;Bobigny
3013;Allées Marines;Centre du CES de Bayonne;Bayonne
3192;Rue du Soleil Levant;annexe CH de Verneuil d'Avre et d'Iton salle des fêtes de Francheville;Verneuil d'Avre et d'Iton
533;Place du Baty;Centre Vaccination - CHInA site FUMAY;Fumay
471;Rue de l'égalité;Centre de Vaccination de Champagnole - Oppidium;Champagnole
3015;Rue de Romorantin;CV Chaumont-sur-Tharonne;Chaumont-sur-Tharonne
3021;Rue du Marechal Foch;Centre Vaccination LE REVEST;Le Revest-les-Eaux
1272;Bd Henri Barbusse;Tomblaine - Salle Stéphane HESSEL;Tomblaine
2376;Rue des Belles Hates;Centre de vaccination PMI Eragny-sur-Oise;Éragny
663;Avenue Roland Garros - Grenoble Air Parc;Centre St Etienne de St Geoirs;Saint-Étienne-de-Saint-Geoirs
1138;Espace Ripert- Place Henri Reynaud de la Gardette;Centre de vaccination de Bollène;Bollène
3204;Rue Lavoisier;CV en attente (5);Blois
934;Rempart Marechal Foch;Centre de vaccination d'Obernai- Salle des Fêtes;Obernai
3024;Avenue de la République;"Relais ambulatoire de vaccination Pôle de santé  La Francilienne  ";Pontault-Combault
2378;Boulevard Gambetta;Centre de vaccination PMI Marines;Marines
2379;Avenue de Stalingrad;Centre de vaccination PMI Garges-lès-Gonesse;Garges-lès-Gonesse
2215;Rue du Parc Manceau;Centre de vaccination - Parc Manceau SDIS;Le Mans
2380;Place Pierre Mendes France;Centre de vaccination PMI Montmorency;Montmorency
3016;Rue de la Poste;CV Chaussée-Saint-Victor;La Chaussée-Saint-Victor
451;Rue du Docteur Menguy;CARHAIX - CHU Brest ex-service social (réservé PS);Carhaix-Plouguer
2257;Grande Rue;Centre de Foncine le Haut;Foncine-le-Haut
990099007;;Angola;Luanda
821;Rue Robert Plotton RDC Bâtiment L;Centre de vaccination du CH de Firminy;Firminy
2593;Rue Marcel Pagnol;CV mobile - SDIS 47;Foulayronnes
1756;Place du 11 Novembre;"antenne MSP St Just en Chevalet ";Saint-Just-en-Chevalet
3194;Rue Paul Picard - Centre commercial EFFRICO;Centre de vaccination Sarrola-Carcopino;Sarrola-Carcopino
98;Rue Marine-Dunkerque;Granville : salle saint-nicolas;Granville
2381;Rue de Saint Prix;EMV Centre Hospitalier Simone Veil;Eaubonne
1202;Avenue des Soeurs Gastine;Centre de Vaccination COVID d’Aubagne;Aubagne
992;Place Joffre;Centre de vaccination - CA du Libournais;Libourne
1689;Avenue du Colonel Fabien;Vaccinodrome St Denis;Saint-Denis
3017;Rue Bossuet;MSP Rabelais;Blois
831;Rue Vincent Scotto;Salle Franck Arnal;Toulon
1940;Rue Robespierre;Centre de Vaccination d'Ivry sur Seine;Ivry-sur-Seine
2627;Rue d'Orléans;CV éphémère d'Artenay;Artenay
1443;Rue de la Gare;Centre de vaccination Cousance;Cousance
3018;;ESP Saint-Aignan;Saint-Aignan
3026;rue simone veil;Relais Ambulatoire de vaccination MSP Simone Veil de Lagny-sur-Marne;Lagny-sur-Marne
3195;Impasse Bella Riva;Creysse Croix Rouge Française;Creysse
757;Av de la Grangette;Centre de vaccination de Thonon - Salle Lemaniaz;Thonon-les-Bains
1941;plcae du Polder;Centre de vaccination - Commune de Gravelines -Sportica;Gravelines
43;Rue Terrail Lemone;CH Bourbonne-les-Bains;Bourbonne-les-Bains
888;Rue Eugène Pottier;RENNES SOS Médecin;Rennes
3025;Rue du Docteur Fuvel;"Relai ambulatoire de vaccination - MSP MEXIMIEUX - Médipôle ";Meximieux
3028;Rue René Camphin;Centre de vaccination - SDIS 38 UMV FONTAINE;Fontaine
3196;Lieu -dit Pela Curacchia;Centre de vaccination intercommunal du Celavu Prunelli;Bastelicaccia
2967;Rue de Patay;Centre de vaccination OFII Patay;Paris
990099001;;Afghanistan;Kaboul
990099002;;Afrique du Sud;Prétoria
990099003;;Albanie;Tirana
990099004;;Algérie;Alger
2168;Avenue du Maréchal Foch;GRAND CENTRE;Évreux
331;Place Frederic Barberousse;Dole - Le manège de Brack;Dole
990099008;;Antigua-et-Barbuda;Saint John's
990099009;;Arabie saoudite;Riyad
1814;rue Jacques Songy;MA - US1 / Maison d'Arrêt de Châlons-en-Champagne;Châlons-en-Champagne
3019;;ESP interpro santé;Blois
3029;Avenue de la Gare;Relai ambulatoire de vaccination - Cabinet médical Le Croisse Baulet;Sallanches
990099010;;Argentine;Buenos Aires
990099011;;Arménie;Erevan
990099012;;Australie;Canberra
990099013;;Autriche;Vienne
990099014;;Azerbaïdjan;Bakou
518;Foyer rural Rue Léo Lagrange;Centre de vaccination de Saint Paul de fenouillet;Saint-Paul-de-Fenouillet
990099015;;Bahamas;Nassau
990099016;;Bahreïn;Manama
990099017;;Bangladesh;Dacca
2012;Avenue du Docteur Bollet;L'Hôpital Nord-Ouest - Site de Trévoux;Trévoux
2968;Boulevard du Mercantour;Office Français de l'Immigration et de l'Intégration;Nice
1090;Rue Pasteur;Centre de vaccination des Rousses;Les Rousses
2385;Rue René Cassin;Equipe mobile de vaccination MSP Buis les Baronnies;Buis-les-Baronnies
3198;Avenue des Bruzacques;Opération éphémère de Jouy-le-Moutier;Jouy-le-Moutier
990099018;;Barbade;Bridgetown
990099019;;Belgique;Bruxelles
990099020;;Bélize;Belmopan
990099021;;Bénin;Porto-Novo
990099022;;Bhoutan;Thimphou
990099023;;Biélorussie;Minsk
990099024;;Birmanie;Naypyidaw
990099025;;Bolivie;Sucre / La Paz
2388;Rue de la Récluse;Equipe mobile de vaccination de Bourdeaux MSP;Bourdeaux
990099026;;Bosnie-Herzégovine;Sarajevo
990099027;;Botswana;Gaborone
990099028;;Brésil;Brasilia
990099029;;Brunei;Bandar Seri Begawan
990099030;;Bulgarie;Sofia
990099031;;Burkina;Ouagadougou
990099032;;Burundi;Gitega
990099033;;Cambodge;Phnom Penh
990099034;;Cameroun;Yaoundé
990099035;;Canada;Ottawa
990099036;;Cap-Vert;Praia
990099037;;Centrafrique;Bangui
990099038;;Chili;Santiago
990099039;;Chine;Pékin
1150;Avenue de la Libération;Espace de La Libération;Saint-Rémy-de-Provence
483;Place Aimé Césaire;BONNEUIL SUR MARNE;Bonneuil-sur-Marne
990099040;;Chypre;Nicosie
3200;Route de Nimes - salle polyvalente Cantarello;Centre de vaccination de Roquemaure;Roquemaure
